1.0,10.0
1.084639498432602,10.0
1.1692789968652038,10.0
1.2539184952978055,10.0
1.3385579937304075,10.0
1.4231974921630095,10.0
1.5078369905956113,10.0
1.592476489028213,10.0
1.677115987460815,10.0
1.761755485893417,10.0
1.846394984326019,10.0
1.9310344827586206,10.0
2.0156739811912225,10.0
2.1003134796238245,10.0
2.184952978056426,10.0
2.269592476489028,10.0
2.35423197492163,10.0
2.438871473354232,10.0
2.523510971786834,10.0
2.6081504702194356,10.0
2.692789968652038,10.0
2.7774294670846396,10.0
2.862068965517241,10.0
2.946708463949843,10.0
3.031347962382445,10.0
3.115987460815047,10.0
3.200626959247649,10.0
3.2852664576802506,10.0
3.3699059561128526,10.0
3.454545454545454,10.0
3.539184952978056,10.0
3.6238244514106586,10.0
3.70846394984326,10.0
3.793103448275862,10.0
3.877742946708464,10.0
3.9623824451410656,10.0
4.047021943573668,10.0
4.131661442006269,10.0
4.216300940438871,10.0
4.300940438871473,10.0
4.385579937304076,10.0
4.470219435736677,10.0
4.554858934169279,10.0
4.639498432601881,10.0
4.724137931034482,10.0
4.808777429467085,10.0
4.893416927899686,10.0
4.978056426332288,10.0
5.06269592476489,10.0
5.147335423197492,10.0
5.231974921630094,10.0
5.316614420062696,10.0
5.401253918495298,10.0
5.485893416927899,10.0
5.570532915360501,10.0
5.655172413793104,10.0
5.739811912225705,10.0
5.824451410658307,10.0
5.909090909090908,10.0
5.993730407523511,10.0
6.078369905956112,10.0
6.163009404388715,10.0
6.247648902821317,10.0
6.332288401253918,10.0
6.41692789968652,10.0
6.501567398119122,10.0
6.586206896551724,10.0
6.670846394984325,10.0
6.755485893416928,10.0
6.84012539184953,10.0
6.924764890282131,10.0
7.009404388714734,10.0
7.094043887147335,10.0
7.178683385579937,10.0
7.263322884012539,10.0
7.347962382445141,10.0
7.432601880877742,10.0
7.517241379310345,10.0
7.601880877742947,10.0
7.686520376175548,10.0
7.771159874608151,10.0
7.855799373040752,10.0
7.940438871473354,10.0
8.025078369905955,10.0
8.109717868338558,10.0
8.19435736677116,10.0
8.278996865203762,10.0
8.363636363636363,10.0
8.448275862068964,10.0
8.532915360501567,10.0
8.61755485893417,10.0
8.702194357366771,10.0
8.786833855799372,10.0
8.871473354231975,10.0
8.956112852664576,10.0
9.04075235109718,10.0
9.12539184952978,10.0
9.210031347962381,10.0
9.294670846394984,10.0
9.379310344827585,10.0
9.463949843260188,10.0
9.54858934169279,10.0
9.633228840125392,10.0
9.717868338557993,10.0
9.802507836990596,10.0
9.887147335423197,10.0
9.971786833855798,10.0
9.971786833855798,9.949720670391061
9.887147335423197,9.949720670391061
9.802507836990596,9.949720670391061
9.717868338557993,9.949720670391061
9.633228840125392,9.949720670391061
9.54858934169279,9.949720670391061
9.463949843260188,9.949720670391061
9.379310344827585,9.949720670391061
9.238244514106583,9.949720670391061
9.15360501567398,9.949720670391061
9.068965517241379,9.949720670391061
8.984326018808776,9.949720670391061
8.899686520376175,9.949720670391061
8.815047021943574,9.949720670391061
8.730407523510973,9.949720670391061
8.64576802507837,9.949720670391061
8.561128526645769,9.949720670391061
8.476489028213166,9.949720670391061
8.391849529780565,9.949720670391061
8.307210031347964,9.949720670391061
8.222570532915359,9.949720670391061
8.137931034482758,9.949720670391061
8.053291536050157,9.949720670391061
7.968652037617555,9.949720670391061
7.884012539184953,9.949720670391061
7.799373040752351,9.949720670391061
7.714733542319749,9.949720670391061
7.630094043887147,9.949720670391061
7.545454545454546,9.949720670391061
7.460815047021943,9.949720670391061
7.376175548589342,9.949720670391061
7.29153605015674,9.949720670391061
7.206896551724139,9.949720670391061
7.122257053291536,9.949720670391061
7.037617554858934,9.949720670391061
6.952978056426332,9.949720670391061
6.86833855799373,9.949720670391061
6.783699059561129,9.949720670391061
6.699059561128527,9.949720670391061
6.614420062695925,9.949720670391061
6.529780564263323,9.949720670391061
6.445141065830722,9.949720670391061
6.360501567398119,9.949720670391061
6.275862068965517,9.949720670391061
6.191222570532916,9.949720670391061
6.106583072100313,9.949720670391061
6.021943573667712,9.949720670391061
5.93730407523511,9.949720670391061
5.852664576802508,9.949720670391061
5.768025078369906,9.949720670391061
5.683385579937305,9.949720670391061
5.598746081504702,9.949720670391061
5.5141065830721,9.949720670391061
5.429467084639499,9.949720670391061
5.344827586206897,9.949720670391061
5.260188087774295,9.949720670391061
